prefix,city,province,operator,is_mobile,is_valid
0263,Montecaseros,Mendoza,,false,true
0260,Nacunan,Mendoza,,false,true
0263,Palmira,Mendoza,,false,true
02622,Pareditas,Mendoza,,false,true
0260,Pata Mora,Mendoza,,false,true
0263,Philipps,Mendoza,,false,true
02624,Plaza De Mulas,Mendoza,,false,true
02624,Polvaredas,Mendoza,,false,true
02624,Potrerillos,Mendoza,,false,true
02624,Puente Del Inca,Mendoza,,false,true
02624,Punta De Vacas,Mendoza,,false,true
0260,Ranquil Norte,Mendoza,,false,true
02625,Real Del Padre,Mendoza,,false,true
0263,Reduccion,Mendoza,,false,true
0263,Rivadavia,Mendoza,,false,true
0261,Rodeo De La Cruz,Mendoza,,false,true
0261,Rodeo Del Medio,Mendoza,,false,true
0263,Rodriguez Pena,Mendoza,,false,true
0261,San Jose Dto Lavalle,Mendoza,,false,true
0263,San Jose Dto Tupungato,Mendoza,,false,true
0263,San Martin,Mendoza,,false,true
02622,San Pablo,Mendoza,,false,true
0260,San Rafael,Mendoza,,false,true
0263,Santa Rosa,Mendoza,,false,true
0261,Sguazzini,Mendoza,,false,true
0261,Termas Villavicencio,Mendoza,,false,true
0263,Tres Portenas,Mendoza,,false,true
02622,Tunuyan,Mendoza,,false,true
02622,Tupungato,Mendoza,,false,true
0261,Ugarteche,Mendoza,,false,true
02624,Uspallata,Mendoza,,false,true
0260,Valle Grande,Mendoza,,false,true
02625,Villa Atuel,Mendoza,,false,true
02625,Villa Atuel Norte,Mendoza,,false,true
02622,Vista Flores,Mendoza,,false,true
02622,Zapata,Mendoza,,false,true
03755,2 De Mayo,Misiones,,false,true
03755,25 De Mayo,Misiones,,false,true
03751,9 De Julio,Misiones,,false,true
03755,Alba Posse,Misiones,,false,true
03754,Almafuerte,Misiones,,false,true
03757,Andresito,Misiones,,false,true
03758,Apostoles,Misiones,,false,true
03755,Aristobulo Del Valle,Misiones,,false,true
03758,Azara,Misiones,,false,true
0376,Bella Vista,Misiones,,false,true
03741,Bernardo De Irigoyen,Misiones,,false,true
0376,Bonpland,Misiones,,false,true
03755,Campo Grande,Misiones,,false,true
03755,Campo Ramon,Misiones,,false,true
03755,Campo Viera,Misiones,,false,true
0376,Candelaria,Misiones,,false,true
03743,Capiovi,Misiones,,false,true
03751,Caraguatay,Misiones,,false,true
03758,Centinela,Misiones,,false,true
0376,Cerro Azul,Misiones,,false,true
0376,Cerro Cora,Misiones,,false,true
03755,Colonia Alberdi,Misiones,,false,true
03755,Colonia Aurora,Misiones,,false,true
0376,Colonia Lujan,Misiones,,false,true
0376,Colonia Polana,Misiones,,false,true
03751,Colonia Victoria,Misiones,,false,true
03758,Concepcion De La Sierra,Misiones,,false,true
0376,Corpus,Misiones,,false,true
03754,Dos Arroyos,Misiones,,false,true
03751,El Alcazar,Misiones,,false,true
03755,El Soberbio,Misiones,,false,true
03751,Eldorado,Misiones,,false,true
0376,Fachinal,Misiones,,false,true
03758,Garabi,Misiones,,false,true
03758,Garruchos,Misiones,,false,true
03743,Garuhape,Misiones,,false,true
0376,Garupa,Misiones,,false,true
03757,Gobernador J J Lanusse,Misiones,,false,true
03754,Gobernador Lopez,Misiones,,false,true
0376,Gobernador Roca,Misiones,,false,true
0376,Hipolito Yrigoyen,Misiones,,false,true
03754,Itacaruare,Misiones,,false,true
03743,Jardin America,Misiones,,false,true
03754,Leandro N Alem,Misiones,,false,true
0376,Loreto,Misiones,,false,true
03751,Maria Magdalena,Misiones,,false,true
03754,Mojon Grande,Misiones,,false,true
03751,Montecarlo,Misiones,,false,true
03743,Oasis,Misiones,,false,true
03755,Obera,Misiones,,false,true
0376,Olegario V Andrade,Misiones,,false,true
03754,Panambi Km 15,Misiones,,false,true
03754,Panambi Km 8,Misiones,,false,true
0376,Parada Leis,Misiones,,false,true
0376,Paraje Invernada,Misiones,,false,true
0376,Paraje Memecio Parma,Misiones,,false,true
03758,Playadito,Misiones,,false,true
0376,Posadas,Misiones,,false,true
0376,Profundidad,Misiones,,false,true
03755,Pueblo Guarani,Misiones,,false,true
03757,Puerto Esperanza,Misiones,,false,true
03757,Puerto Iguazu,Misiones,,false,true
03743,Puerto Leoni,Misiones,,false,true
03757,Puerto Libertad,Misiones,,false,true
03751,Puerto Piray,Misiones,,false,true
03743,Puerto Rico,Misiones,,false,true
03743,Ruiz De Montoya,Misiones,,false,true
03755,Salto Del Mocona,Misiones,,false,true
03741,San Antonio,Misiones,,false,true
03758,San Carlos,Misiones,,false,true
0376,San Ignacio,Misiones,,false,true
03754,San Javier,Misiones,,false,true
03758,San Jose,Misiones,,false,true
03755,San Martin,Misiones,,false,true
03751,San Pedro,Misiones,,false,true
03755,San Vicente,Misiones,,false,true
0376,Santa Ana,Misiones,,false,true
03755,Santa Rita,Misiones,,false,true
0376,Santo Pipo,Misiones,,false,true
03756,Santo Tome,Misiones,,false,true
03751,Taruma,Misiones,,false,true
0376,Urquiza,Misiones,,false,true
03755,Villa Bonita,Misiones,,false,true
03751,Villa Roulet,Misiones,,false,true
03755,Villa Salto Encantado,Misiones,,false,true
0376,Villa Venecia,Misiones,,false,true
03757,Wanda,Misiones,,false,true
02948,Aguada Chacayco,Neuquen,,false,true
02942,Alumine,Neuquen,,false,true
02948,Andacollo,Neuquen,,false,true
0299,Anelo,Neuquen,,false,true
0299,Arroyito Del Chocon,Neuquen,,false,true
02942,Bajada Del Agrio,Neuquen,,false,true
0299,Barda Del Medio,Neuquen,,false,true
02948,Barrancas,Neuquen,,false,true
0299,Barrio Ex Isla 10,Neuquen,,false,true
02948,Buta Co,Neuquen,,false,true
02948,Buta Ranquil,Neuquen,,false,true
02948,Butalon Norte,Neuquen,,false,true
02948,Caepe Malal,Neuquen,,false,true
02948,Cajon De Curileuvu,Neuquen,,false,true
02948,Cancha De Huinganco,Neuquen,,false,true
0299,Catriel,Neuquen,,false,true
02948,Caviahue,Neuquen,,false,true
0299,Centenario,Neuquen,,false,true
02948,Cerro Waile,Neuquen,,false,true
02942,Chacaico Sur,Neuquen,,false,true
02948,Chapua,Neuquen,,false,true
02948,Chorriaca,Neuquen,,false,true
02948,Chos Malal,Neuquen,,false,true
0299,Cinco Saltos,Neuquen,,false,true
02948,Cochico,Neuquen,,false,true
02948,Colipilli,Neuquen,,false,true
0299,Colonia 25 De Mayo,Neuquen,,false,true
0299,Colonia Chica,Neuquen,,false,true
0299,Colonia El Sauzal,Neuquen,,false,true
0299,Contralmirante Cordero,Neuquen,,false,true
02942,Covunco Abajo,Neuquen,,false,true
02948,Cura Mallin,Neuquen,,false,true
0299,Cutral Co,Neuquen,,false,true
02948,El Alamito,Neuquen,,false,true
02948,El Cholar,Neuquen,,false,true
02948,El Huecu,Neuquen,,false,true
0299,General Fernandez Oro,Neuquen,,false,true
02948,Huinganco,Neuquen,,false,true
02972,Junin De Los Andes,Neuquen,,false,true
02948,La Salada,Neuquen,,false,true
02972,Lago Huechulafquen,Neuquen,,false,true
02972,Lago Meliquina,Neuquen,,false,true
02942,Las Coloradas,Neuquen,,false,true
02942,Las Lajas,Neuquen,,false,true
02948,Las Ovejas,Neuquen,,false,true
0299,Las Perlas,Neuquen,,false,true
02948,Loncopue,Neuquen,,false,true
02942,Los Alazanes,Neuquen,,false,true
02948,Los Menucos,Neuquen,,false,true
02942,Mariano Moreno,Neuquen,,false,true
02972,Nahuel Mapi,Neuquen,,false,true
02948,Naunauco,Neuquen,,false,true
0299,Neuquen,Neuquen,,false,true
02972,Paraje Chachin,Neuquen,,false,true
02948,Paraje Huaraco,Neuquen,,false,true
02942,Paraje Pilmatuhe,Neuquen,,false,true
02942,Paso Aguerre,Neuquen,,false,true
02972,Paso Yucon,Neuquen,,false,true
02948,Pichaihue,Neuquen,,false,true
02942,Picun Leufu,Neuquen,,false,true
02942,Piedra Del Aguila,Neuquen,,false,true
02972,Pilolil,Neuquen,,false,true
0299,Plottier,Neuquen,,false,true
02942,Puente Picun Leufu,Neuquen,,false,true
02942,Quili Malal,Neuquen,,false,true
02948,Quintuco,Neuquen,,false,true
02948,Ranquilon,Neuquen,,false,true
0299,Rincon De Los Sauces,Neuquen,,false,true
02972,San Martin De Los Andes,Neuquen,,false,true
0299,San Patricio Del Chanar,Neuquen,,false,true
02942,Santo Tomas,Neuquen,,false,true
0299,Sauzal Bonito,Neuquen,,false,true
0299,Senillosa,Neuquen,,false,true
02948,Taquimilan Abajo,Neuquen,,false,true
02948,Tres Chorros,Neuquen,,false,true
02948,Tricao Malal,Neuquen,,false,true
0299,Villa El Chocon,Neuquen,,false,true
0299,Villa Manzano,Neuquen,,false,true
02942,Villa Pehuenia,Neuquen,,false,true
02942,Villa Union,Neuquen,,false,true
02942,Zapala,Neuquen,,false,true
0298,Aguada Guzman,Rio Negro,,false,true
0298,Allen,Rio Negro,,false,true
02934,Arroyo De La Ventana,Rio Negro,,false,true
02934,Arroyo Los Berros,Rio Negro,,false,true
02920,Bahia San Blas,Rio Negro,,false,true
02934,Bajo De Santa Rosa,Rio Negro,,false,true
02920,Balneario El Condor,Rio Negro,,false,true
02934,Balneario Las Grutas,Rio Negro,,false,true
0298,Barrio Chacramonte,Rio Negro,,false,true
0298,Barrio Mario Mosconi,Rio Negro,,false,true
0298,Barrio Puente Cero,Rio Negro,,false,true
0298,Casa De Piedra,Rio Negro,,false,true
0298,Cerro Policia,Rio Negro,,false,true
0298,Cervantes,Rio Negro,,false,true
0298,Chelforo,Rio Negro,,false,true
0298,Chichinales,Rio Negro,,false,true
02946,Chimpay,Rio Negro,,false,true
02946,Choele Choel,Rio Negro,,false,true
02940,Colan Conhue,Rio Negro,,false,true
02934,Colonia Agricola Chanquin,Rio Negro,,false,true
02940,Comallo,Rio Negro,,false,true
02940,Comico,Rio Negro,,false,true
02934,Cona Niyeu,Rio Negro,,false,true
0294,Confluencia,Rio Negro,,false,true
02946,Coronel Belisle,Rio Negro,,false,true
02946,Darwin,Rio Negro,,false,true
0294,El Bolson,Rio Negro,,false,true
02940,El Cain,Rio Negro,,false,true
0298,El Cuy,Rio Negro,,false,true
0294,El Foyel,Rio Negro,,false,true
0294,El Hoyo,Rio Negro,,false,true
0294,El Manso,Rio Negro,,false,true
02946,Fray Luis Beltran,Rio Negro,,false,true
02931,General Conesa,Rio Negro,,false,true
0298,General Godoy,Rio Negro,,false,true
0298,General Roca,Rio Negro,,false,true
0298,Gobernador Duval,Rio Negro,,false,true
02920,Guardia Mitre,Rio Negro,,false,true
0298,Ingeniero Huergo,Rio Negro,,false,true
02940,Ingeniero Jacobacci,Rio Negro,,false,true
0294,Lago Espejo,Rio Negro,,false,true
0294,Lago Puelo,Rio Negro,,false,true
02940,Laguna Blanca,Rio Negro,,false,true
02946,Lamarque,Rio Negro,,false,true
02940,Los Menucos,Rio Negro,,false,true
0298,Mainque,Rio Negro,,false,true
02940,Mamuel Choique,Rio Negro,,false,true
02940,Maquinchao,Rio Negro,,false,true
02940,Mencue,Rio Negro,,false,true
02934,Ministro Ramos Mexia,Rio Negro,,false,true
0294,Norquinco,Rio Negro,,false,true
02940,Ojos De Agua,Rio Negro,,false,true
0294,Pilcaniyeu,Rio Negro,,false,true
02940,Pilquiniyeu Del Limay,Rio Negro,,false,true
02946,Pomona,Rio Negro,,false,true
02940,Prahuaniyeu,Rio Negro,,false,true
02934,Puerto San Antonio Este,Rio Negro,,false,true
0294,Rio Chico,Rio Negro,,false,true
02931,Rio Colorado,Rio Negro,,false,true
0294,Rio Villegas,Rio Negro,,false,true
02934,San Antonio Oeste,Rio Negro,,false,true
0294,San Carlos De Bariloche,Rio Negro,,false,true
02920,San Javier,Rio Negro,,false,true
02940,Sierra Colorada,Rio Negro,,false,true
02934,Sierra Grande,Rio Negro,,false,true
02934,Sierra Paileman,Rio Negro,,false,true
02920,Stroeder,Rio Negro,,false,true
02934,Treneta,Rio Negro,,false,true
02934,Valcheta,Rio Negro,,false,true
0298,Valle Azul,Rio Negro,,false,true
02920,Viedma,Rio Negro,,false,true
0294,Villa La Angostura,Rio Negro,,false,true
0294,Villa Mascardi,Rio Negro,,false,true
0298,Villa Regina,Rio Negro,,false,true
0294,Villa Traful,Rio Negro,,false,true
02934,Yaminue,Rio Negro,,false,true
03873,Aguaray,Salta,,false,true
03878,Aguas Blancas,Salta,,false,true
03873,Alto De La Sierra,Salta,,false,true
03868,Angastaco,Salta,,false,true
03868,Animama,Salta,,false,true
03876,Antilla,Salta,,false,true
03877,Apolinario Saravia,Salta,,false,true
0387,Atocha,Salta,,false,true
03868,Cachi,Salta,,false,true
03868,Cafayate,Salta,,false,true
03873,Campamento Vespucio,Salta,,false,true
03878,Campichuelo,Salta,,false,true
0387,Campo Quijano,Salta,,false,true
0387,Campo Santo,Salta,,false,true
03873,Capiazuti,Salta,,false,true
03877,Ceibalito,Salta,,false,true
03877,Centro 25 De Junio,Salta,,false,true
0387,Cerrillos,Salta,,false,true
0387,Chicoana,Salta,,false,true
0387,Cobos,Salta,,false,true
03878,Colonia Santa Rosa,Salta,,false,true
03873,Coronel Cornejo,Salta,,false,true
03878,Coronel Juan Sola,Salta,,false,true
0387,Coronel Moldes,Salta,,false,true
03877,Coronel Mollinedo,Salta,,false,true
03878,Dragones,Salta,,false,true
03868,El Barrial,Salta,,false,true
0387,El Carril,Salta,,false,true
03876,El Galpon,Salta,,false,true
03876,El Jardin,Salta,,false,true
03877,El Quebrachal,Salta,,false,true
03876,El Tala,Salta,,false,true
03878,Embarcacion,Salta,,false,true
03868,Finca Palermo,Salta,,false,true
03877,Gaona,Salta,,false,true
03878,General Ballivian,Salta,,false,true
03873,General Enrique Mosconi,Salta,,false,true
03877,General Pizarro,Salta,,false,true
0387,Guachipas,Salta,,false,true
0387,Guemes,Salta,,false,true
03878,Hipolito Yrigoyen,Salta,,false,true
0387,Ingeniero Maury,Salta,,false,true
03878,Isla De Cana,Salta,,false,true
03877,Joaquin V Gonzalez,Salta,,false,true
0387,La Caldera,Salta,,false,true
0387,La Calderilla,Salta,,false,true
03876,La Candelaria,Salta,,false,true
0387,La Cienaga,Salta,,false,true
0387,La Merced,Salta,,false,true
03868,La Paya,Salta,,false,true
03878,La Quena,Salta,,false,true
0387,La Silleta,Salta,,false,true
03878,La Union,Salta,,false,true
0387,La Vina,Salta,,false,true
0387,Las Costas,Salta,,false,true
03877,Las Lajitas,Salta,,false,true
0387,Los Alamos,Salta,,false,true
03878,Los Blancos,Salta,,false,true
03878,Los Toldos,Salta,,false,true
03877,Luis Burela,Salta,,false,true
03868,Luracatao,Salta,,false,true
03876,Metan,Salta,,false,true
0387,Mina Sijes,Salta,,false,true
0387,Mina Tincalayu,Salta,,false,true
03878,Mision Chaquena,Salta,,false,true
03868,Molinos,Salta,,false,true
03877,Nuestra Senora De Talavera,Salta,,false,true
0387,Olacapato,Salta,,false,true
03878,Oran,Salta,,false,true
03878,Padre Lozano,Salta,,false,true
0387,Paso De Sico,Salta,,false,true
03868,Payogasta,Salta,,false,true
03878,Pichanal,Salta,,false,true
03877,Piquete Cabado,Salta,,false,true
03873,Piquirenda,Salta,,false,true
03878,Pluma De Pato,Salta,,false,true
03877,Rio Del Valle,Salta,,false,true
03876,Rio Piedras,Salta,,false,true
03878,Rivadavia,Salta,,false,true
03876,Rosario De La Frontera,Salta,,false,true
0387,Rosario De Lerma,Salta,,false,true
0387,Salar De Pocitos,Salta,,false,true
0387,Salta,Salta,,false,true
03873,Salvador Mazza,Salta,,false,true
0387,San Agustin,Salta,,false,true
0387,San Antonio De Los Cobres,Salta,,false,true
03868,San Carlos,Salta,,false,true
03876,San Felipe,Salta,,false,true
0387,San Lorenzo,Salta,,false,true
0387,San Luis,Salta,,false,true
03873,Santa Maria,Salta,,false,true
03873,Santa Victoria Este,Salta,,false,true
03868,Seclantas,Salta,,false,true
03873,Tartagal,Salta,,false,true
03873,Tobantirenda,Salta,,false,true
0387,Tolar Grande,Salta,,false,true
03868,Tolombon,Salta,,false,true
0387,Tres Pozos,Salta,,false,true
03878,Urundel,Salta,,false,true
0387,Vaqueros,Salta,,false,true
03873,Yacui,Salta,,false,true
03873,Yariguarenda,Salta,,false,true
0264,9 De Julio,San Juan,,false,true
0264,Arroyo Los Tapones,San Juan,,false,true
02646,Astica,San Juan,,false,true
0264,Balde De Leyes,San Juan,,false,true
02646,Balde Del Rosario,San Juan,,false,true
02648,Barreal,San Juan,,false,true
0264,Barrio Quinto Cuartel,San Juan,,false,true
0264,Barrio Ruta 40 El Cerrillo,San Juan,,false,true
0264,Bermejo,San Juan,,false,true
0264,Boca Del Tigre,San Juan,,false,true
02648,Calingasta,San Juan,,false,true
0264,Canada Honda,San Juan,,false,true
0264,Carpinteria,San Juan,,false,true
0264,Caucete,San Juan,,false,true
02646,Chucuma,San Juan,,false,true
0264,Cienaguita,San Juan,,false,true
02647,Colanguil,San Juan,,false,true
02648,Colon,San Juan,,false,true
0264,Control Forestal,San Juan,,false,true
0264,Divisadero,San Juan,,false,true
0264,Divisoria,San Juan,,false,true
02647,Entre Rios,San Juan,,false,true
0264,Estacion Albardon,San Juan,,false,true
0264,Estacion Angaco Norte,San Juan,,false,true
02647,Gran China,San Juan,,false,true
0264,Guanacache,San Juan,,false,true
02648,Hilario,San Juan,,false,true
02647,Huaco,San Juan,,false,true
02647,Huerta De Huachi,San Juan,,false,true
02647,Iglesia,San Juan,,false,true
02646,Ischigualasto,San Juan,,false,true
02647,Jachal,San Juan,,false,true
0264,La Chimbera,San Juan,,false,true
02647,La Cienaga,San Juan,,false,true
02646,La Majadita,San Juan,,false,true
0264,Las Casuarinas,San Juan,,false,true
02647,Las Flores,San Juan,,false,true
0264,Las Lagunas,San Juan,,false,true
0264,Los Berros,San Juan,,false,true
0264,Marayes,San Juan,,false,true
02647,Mogna,San Juan,,false,true
02647,Niquivil,San Juan,,false,true
0264,Pedernal,San Juan,,false,true
0264,Pocito,San Juan,,false,true
0264,Pozo De Los Algarrobos,San Juan,,false,true
0264,Punta Del Agua,San Juan,,false,true
0264,Punta Del Medano,San Juan,,false,true
0264,Punta Del Monte,San Juan,,false,true
02647,Rodeo,San Juan,,false,true
02646,San Agustin Del Valle Fertil,San Juan,,false,true
0264,San Juan,San Juan,,false,true
0264,San Martin,San Juan,,false,true
02647,San Roque,San Juan,,false,true
02648,Tamberia,San Juan,,false,true
02647,Tamberias,San Juan,,false,true
0264,Tierritas,San Juan,,false,true
02647,Tudcum,San Juan,,false,true
02646,Usno,San Juan,,false,true
0264,Villa Basilio Nievas,San Juan,,false,true
0264,Villa Carino,San Juan,,false,true
0264,Villa Ibanez,San Juan,,false,true
0264,Villa Media Agua,San Juan,,false,true
02647,Villa Mercedes,San Juan,,false,true
0264,Villa Santa Rosa,San Juan,,false,true
0266,Alto Pencoso,San Luis,,false,true
02658,Anchorena,San Luis,,false,true
02658,Arizona,San Luis,,false,true
02658,Bagual,San Luis,,false,true
0266,Balde,San Luis,,false,true
02658,Batavia,San Luis,,false,true
0266,Beazley,San Luis,,false,true
02658,Buena Esperanza,San Luis,,false,true
02651,Candelaria,San Luis,,false,true
02651,Carolina,San Luis,,false,true
02656,Carpinteria,San Luis,,false,true
0266,Cazador,San Luis,,false,true
0266,Chosmes,San Luis,,false,true
02656,Concaran,San Luis,,false,true
02656,Cortaderas,San Luis,,false,true
0266,Cruz De Piedra,San Luis,,false,true
0266,El Durazno,San Luis,,false,true
0266,El Trapiche,San Luis,,false,true
0266,El Volcan,San Luis,,false,true
02658,Fortin El Patria,San Luis,,false,true
02658,Fortuna,San Luis,,false,true
02657,Fraga,San Luis,,false,true
02651,Hipolito Yrigoyen,San Luis,,false,true
0266,Jarilla,San Luis,,false,true
02657,Juan Jorba,San Luis,,false,true
02655,Juan Llerena,San Luis,,false,true
02657,Justo Daract,San Luis,,false,true
02651,La Botija,San Luis,,false,true
02651,La Calera,San Luis,,false,true
02651,La Chanarienta,San Luis,,false,true
0266,La Florida,San Luis,,false,true
02651,La Majada,San Luis,,false,true
02658,La Maroma,San Luis,,false,true
02655,La Punilla,San Luis,,false,true
02655,La Toma,San Luis,,false,true
02658,La Verde,San Luis,,false,true
02656,Lafinur,San Luis,,false,true
0266,Las Aguadas,San Luis,,false,true
0266,Las Chacras,San Luis,,false,true
02657,Lavaisse,San Luis,,false,true
0266,Leandro N Alem,San Luis,,false,true
02656,Los Molles,San Luis,,false,true
02658,Los Overos,San Luis,,false,true
02651,Lujan,San Luis,,false,true
02658,Martin De Loyola,San Luis,,false,true
02657,Mercedes,San Luis,,false,true
02656,Merlo,San Luis,,false,true
0266,Mosmota,San Luis,,false,true
02658,Nahuel Mapa,San Luis,,false,true
02656,Naschel,San Luis,,false,true
02658,Navia,San Luis,,false,true
02658,Nueva Galia,San Luis,,false,true
02656,Papagallos,San Luis,,false,true
02651,Parque Nacional Sierra De Las Quijadas,San Luis,,false,true
0266,Paso De Las Carretas,San Luis,,false,true
02655,Paso Grande,San Luis,,false,true
0266,Potrero De Los Funes,San Luis,,false,true
02651,Pozo Del Tala,San Luis,,false,true
02656,Punta Del Agua,San Luis,,false,true
02651,Quines,San Luis,,false,true
0266,Rio Grande,San Luis,,false,true
02657,Rio Quinto,San Luis,,false,true
0266,Saladillo,San Luis,,false,true
0266,Salinas Del Bebedero,San Luis,,false,true
02651,San Francisco Del Monte De Oro,San Luis,,false,true
0266,San Geronimo,San Luis,,false,true
02655,San Jose Del Morro,San Luis,,false,true
0266,San Luis,San Luis,,false,true
02656,San Martin,San Luis,,false,true
0266,San Roque,San Luis,,false,true
02656,Santa Rosa Del Conlara,San Luis,,false,true
0266,Suyuque,San Luis,,false,true
0266,Talita,San Luis,,false,true
02656,Tilisarao,San Luis,,false,true
02658,Union,San Luis,,false,true
0266,Varela,San Luis,,false,true
0266,Villa Corral,San Luis,,false,true
0266,Villa De La Quebrada,San Luis,,false,true
02656,Villa De Praga,San Luis,,false,true
02656,Villa Del Carmen,San Luis,,false,true
0266,Villa General Roca,San Luis,,false,true
02656,Villa Larca,San Luis,,false,true
02657,Villa Salles,San Luis,,false,true
0266,Zanjitas,San Luis,,false,true
02902,28 De Noviembre,Santa Cruz,,false,true
02963,Bajo Caracoles,Santa Cruz,,false,true
02966,Bella Vista,Santa Cruz,,false,true
02902,Cancha Carrera,Santa Cruz,,false,true
02962,Comandante Luis Piedra Buena,Santa Cruz,,false,true
02902,El Calafate,Santa Cruz,,false,true
02962,El Chalten,Santa Cruz,,false,true
02902,Esperanza,Santa Cruz,,false,true
02902,Fuentes Del Coyle,Santa Cruz,,false,true
02963,Fundacion Procorde Namuncura,Santa Cruz,,false,true
02962,Gobernador Gregores,Santa Cruz,,false,true
02963,Hipolito Yrigoyen,Santa Cruz,,false,true
02962,Hotel Las Horquetas,Santa Cruz,,false,true
02902,Julia Dufaur,Santa Cruz,,false,true
02962,La Cabana,Santa Cruz,,false,true
02962,Lago Del Desierto,Santa Cruz,,false,true
02902,Lago Roca,Santa Cruz,,false,true
02966,Le Marchand,Santa Cruz,,false,true
02963,Los Antiguos,Santa Cruz,,false,true
02966,Monte Aymond,Santa Cruz,,false,true
02963,Paso Roballos,Santa Cruz,,false,true
02963,Perito Moreno,Santa Cruz,,false,true
02962,Puerto Santa Cruz,Santa Cruz,,false,true
02902,Punta Bandera,Santa Cruz,,false,true
02966,Rio Gallegos,Santa Cruz,,false,true
02902,Rio Turbio,Santa Cruz,,false,true
02902,Rospentek,Santa Cruz,,false,true
02962,San Julian,Santa Cruz,,false,true
02962,Tres Lagos,Santa Cruz,,false,true
02902,Ventisquero Perito Moreno,Santa Cruz,,false,true
02966,Yacimiento Petrolifero Dresser Rand Arg,Santa Cruz,,false,true
03382,Aaron Castellanos,Santa Fe,,false,true
03469,Acebal,Santa Fe,,false,true
0342,Aerodromo Sauce Viejo,Santa Fe,,false,true
03408,Aguara Grande,Santa Fe,,false,true
03402,Albarellos,Santa Fe,,false,true
03465,Alcorta,Santa Fe,,false,true
03476,Aldao,Santa Fe,,false,true
03405,Alejandra,Santa Fe,,false,true
03402,Alvarez,Santa Fe,,false,true
03491,Ambrosetti,Santa Fe,,false,true
03382,Amenabar,Santa Fe,,false,true
03492,Angelica,Santa Fe,,false,true
03464,Arequito,Santa Fe,,false,true
03469,Arminda,Santa Fe,,false,true
03471,Armstrong,Santa Fe,,false,true
03466,Arocena,Santa Fe,,false,true
0342,Arroyo Aguiar,Santa Fe,,false,true
03482,Arroyo Ceibal,Santa Fe,,false,true
03402,Arroyo Seco,Santa Fe,,false,true
03491,Arrufo,Santa Fe,,false,true
03493,Ataliva,Santa Fe,,false,true
03492,Aurelia Sur,Santa Fe,,false,true
03466,Barrancas,Santa Fe,,false,true
03492,Bauer Y Sigel,Santa Fe,,false,true
03492,Bella Italia,Santa Fe,,false,true
03465,Berabevu,Santa Fe,,false,true
03482,Berna,Santa Fe,,false,true
03464,Bigand,Santa Fe,,false,true
03465,Bombal,Santa Fe,,false,true
03471,Bouquet,Santa Fe,,false,true
03471,Bustinza,Santa Fe,,false,true
03405,Cacique Ariacaiquin,Santa Fe,,false,true
03483,Calchaqui,Santa Fe,,false,true
03497,Campo Andino,Santa Fe,,false,true
03401,Campo Castro,Santa Fe,,false,true
03482,Campo Hardy,Santa Fe,,false,true
03404,Campo Piaggio,Santa Fe,,false,true
03471,Canada De Gomez,Santa Fe,,false,true
03465,Canada Del Ucle,Santa Fe,,false,true
03482,Canada Ombu,Santa Fe,,false,true
03460,Canada Rica,Santa Fe,,false,true
03401,Canada Rosquin,Santa Fe,,false,true
0341,Capitan Bermudez,Santa Fe,,false,true
0341,Carcarana,Santa Fe,,false,true
03401,Carlos Pellegrini,Santa Fe,,false,true
03462,Carmen,Santa Fe,,false,true
03465,Carreras,Santa Fe,,false,true
03466,Casalegno,Santa Fe,,false,true
03401,Casas,Santa Fe,,false,true
03464,Casilda,Santa Fe,,false,true
03406,Castelar,Santa Fe,,false,true
03492,Castellanos,Santa Fe,,false,true
03496,Cavour,Santa Fe,,false,true
03405,Cayasta,Santa Fe,,false,true
03497,Cayastacito,Santa Fe,,false,true
03401,Centeno,Santa Fe,,false,true
03491,Ceres,Santa Fe,,false,true
03464,Chabas,Santa Fe,,false,true
03462,Chapuy,Santa Fe,,false,true
03465,Chovet,Santa Fe,,false,true
03462,Christophersen,Santa Fe,,false,true
03476,Clarke,Santa Fe,,false,true
03471,Clason,Santa Fe,,false,true
03492,Clucellas,Santa Fe,,false,true
0342,Colastine,Santa Fe,,false,true
03493,Colonia Aldao,Santa Fe,,false,true
03404,Colonia Belgrano,Santa Fe,,false,true
03493,Colonia Bicha,Santa Fe,,false,true
03409,Colonia Bossi,Santa Fe,,false,true
03492,Colonia Cello,Santa Fe,,false,true
03409,Colonia Clara,Santa Fe,,false,true
03497,Colonia Esther,Santa Fe,,false,true
0342,Colonia Los Zapallos,Santa Fe,,false,true
03492,Colonia Margarita,Santa Fe,,false,true
03408,Colonia Portugalete,Santa Fe,,false,true
03496,Colonia Pujol,Santa Fe,,false,true
0342,Colonia San Jose,Santa Fe,,false,true
03493,Colonia Tacurales,Santa Fe,,false,true
03409,Constanza,Santa Fe,,false,true
0342,Coronda,Santa Fe,,false,true
0341,Coronel Arnold,Santa Fe,,false,true
03402,Coronel Bogado,Santa Fe,,false,true
03402,Coronel Dominguez,Santa Fe,,false,true
03492,Coronel Fraga,Santa Fe,,false,true
03471,Correa,Santa Fe,,false,true
03406,Crispi,Santa Fe,,false,true
03497,Cululu,Santa Fe,,false,true
0342,Desvio Arijon,Santa Fe,,false,true
03466,Diaz,Santa Fe,,false,true
03382,Diego De Alvear,Santa Fe,,false,true
03492,Egusquiza,Santa Fe,,false,true
03482,El Araza,Santa Fe,,false,true
03482,El Rabon,Santa Fe,,false,true
03482,El Sombrerito,Santa Fe,,false,true
